amount,time
1967.00,Tue Feb 25 12:50:26 2020
1967.00,Tue Feb 25 12:50:28 2020
1967.00,Tue Feb 25 12:50:30 2020
1967.00,Tue Feb 25 12:50:32 2020
1966.40,Tue Feb 25 12:50:34 2020
1967.00,Tue Feb 25 12:50:36 2020
1966.45,Tue Feb 25 12:50:38 2020
1967.00,Tue Feb 25 12:50:40 2020
1967.25,Tue Feb 25 12:50:42 2020
1967.25,Tue Feb 25 12:50:44 2020
1967.55,Tue Feb 25 12:50:46 2020
1968.00,Tue Feb 25 12:50:48 2020
1967.60,Tue Feb 25 12:50:50 2020
1967.25,Tue Feb 25 12:50:52 2020
1967.60,Tue Feb 25 12:50:54 2020
1967.10,Tue Feb 25 12:50:56 2020
1967.60,Tue Feb 25 12:50:58 2020
1967.60,Tue Feb 25 12:51:00 2020
1967.25,Tue Feb 25 12:51:02 2020
1967.00,Tue Feb 25 12:51:04 2020
1967.60,Tue Feb 25 12:51:06 2020
1968.00,Tue Feb 25 12:51:08 2020
1967.90,Tue Feb 25 12:51:10 2020
1968.45,Tue Feb 25 12:51:12 2020
1969.00,Tue Feb 25 12:51:14 2020
1968.45,Tue Feb 25 12:51:16 2020
1968.00,Tue Feb 25 12:51:18 2020
1968.00,Tue Feb 25 12:51:20 2020
1967.85,Tue Feb 25 12:51:22 2020
1967.10,Tue Feb 25 12:51:24 2020
1968.45,Tue Feb 25 12:51:26 2020
1967.75,Tue Feb 25 12:51:28 2020
1968.10,Tue Feb 25 12:51:30 2020
1968.45,Tue Feb 25 12:51:32 2020
1968.70,Tue Feb 25 12:51:34 2020
1970.00,Tue Feb 25 12:51:36 2020
1972.00,Tue Feb 25 12:51:38 2020
1971.50,Tue Feb 25 12:51:40 2020
1971.05,Tue Feb 25 12:51:42 2020
1971.30,Tue Feb 25 12:51:44 2020
1971.60,Tue Feb 25 12:51:46 2020
1972.00,Tue Feb 25 12:51:48 2020
1971.60,Tue Feb 25 12:51:50 2020
1971.45,Tue Feb 25 12:51:52 2020
1971.05,Tue Feb 25 12:51:54 2020
1971.05,Tue Feb 25 12:51:56 2020
1971.35,Tue Feb 25 12:51:58 2020
1971.55,Tue Feb 25 12:52:00 2020
1971.55,Tue Feb 25 12:52:02 2020
1972.00,Tue Feb 25 12:52:04 2020
1972.00,Tue Feb 25 12:52:06 2020
1971.15,Tue Feb 25 12:52:08 2020
1972.00,Tue Feb 25 12:52:10 2020
1971.85,Tue Feb 25 12:52:12 2020
1972.00,Tue Feb 25 12:52:14 2020
1971.95,Tue Feb 25 12:52:16 2020
1972.00,Tue Feb 25 12:52:18 2020
1971.80,Tue Feb 25 12:52:20 2020
1971.85,Tue Feb 25 12:52:22 2020
1971.50,Tue Feb 25 12:52:24 2020
1971.50,Tue Feb 25 12:52:26 2020
1971.95,Tue Feb 25 12:52:28 2020
1971.50,Tue Feb 25 12:52:30 2020
1971.95,Tue Feb 25 12:52:32 2020
1972.00,Tue Feb 25 12:52:34 2020
1971.50,Tue Feb 25 12:52:36 2020
1971.95,Tue Feb 25 12:52:38 2020
1971.00,Tue Feb 25 12:52:40 2020
1971.95,Tue Feb 25 12:52:42 2020
1971.80,Tue Feb 25 12:52:44 2020
1971.80,Tue Feb 25 12:52:46 2020
1971.80,Tue Feb 25 12:52:48 2020
1971.00,Tue Feb 25 12:52:50 2020
1971.25,Tue Feb 25 12:52:52 2020
1971.00,Tue Feb 25 12:52:54 2020
1971.95,Tue Feb 25 12:52:56 2020
1971.75,Tue Feb 25 12:52:58 2020
1971.10,Tue Feb 25 12:53:00 2020
1971.90,Tue Feb 25 12:53:02 2020
1971.00,Tue Feb 25 12:53:04 2020
1971.00,Tue Feb 25 12:53:06 2020
1971.00,Tue Feb 25 12:53:08 2020
1970.90,Tue Feb 25 12:53:10 2020
1971.65,Tue Feb 25 12:53:12 2020
1970.50,Tue Feb 25 12:53:14 2020
1970.65,Tue Feb 25 12:53:16 2020
1970.65,Tue Feb 25 12:53:18 2020
1970.65,Tue Feb 25 12:53:20 2020
1971.50,Tue Feb 25 12:53:22 2020
1970.65,Tue Feb 25 12:53:24 2020
1970.50,Tue Feb 25 12:53:26 2020
1970.45,Tue Feb 25 12:53:28 2020
1971.35,Tue Feb 25 12:53:30 2020
1970.35,Tue Feb 25 12:53:32 2020
1971.00,Tue Feb 25 12:53:34 2020
1971.20,Tue Feb 25 12:53:36 2020
1970.25,Tue Feb 25 12:53:38 2020
1971.00,Tue Feb 25 12:53:40 2020
1971.00,Tue Feb 25 12:53:42 2020
1970.15,Tue Feb 25 12:53:44 2020
1971.00,Tue Feb 25 12:53:46 2020
1971.00,Tue Feb 25 12:53:48 2020
1970.75,Tue Feb 25 12:53:50 2020
1971.50,Tue Feb 25 12:53:52 2020
1971.50,Tue Feb 25 12:53:54 2020
1971.00,Tue Feb 25 12:53:56 2020
1971.75,Tue Feb 25 12:53:58 2020
1971.00,Tue Feb 25 12:54:00 2020
1971.85,Tue Feb 25 12:54:02 2020
1971.90,Tue Feb 25 12:54:04 2020
1971.20,Tue Feb 25 12:54:06 2020
1971.95,Tue Feb 25 12:54:08 2020
1971.30,Tue Feb 25 12:54:10 2020
1972.00,Tue Feb 25 12:54:12 2020
1972.00,Tue Feb 25 12:54:14 2020
1971.30,Tue Feb 25 12:54:16 2020
1971.00,Tue Feb 25 12:54:18 2020
1971.00,Tue Feb 25 12:54:20 2020
1970.85,Tue Feb 25 12:54:22 2020
1970.00,Tue Feb 25 12:54:24 2020
1970.75,Tue Feb 25 12:54:26 2020
1970.55,Tue Feb 25 12:54:28 2020
1970.00,Tue Feb 25 12:54:30 2020
1969.80,Tue Feb 25 12:54:32 2020
1969.70,Tue Feb 25 12:54:34 2020
1969.80,Tue Feb 25 12:54:36 2020
1969.90,Tue Feb 25 12:54:38 2020
1970.00,Tue Feb 25 12:54:40 2020
1969.15,Tue Feb 25 12:54:42 2020
1969.00,Tue Feb 25 12:54:44 2020
1970.05,Tue Feb 25 12:54:46 2020
1969.00,Tue Feb 25 12:54:48 2020
1969.00,Tue Feb 25 12:54:50 2020
1969.00,Tue Feb 25 12:54:52 2020
1969.00,Tue Feb 25 12:54:54 2020
1968.65,Tue Feb 25 12:54:56 2020
1969.00,Tue Feb 25 12:54:58 2020
1968.00,Tue Feb 25 12:55:00 2020
1968.00,Tue Feb 25 12:55:02 2020
1970.45,Tue Feb 25 12:55:04 2020
1969.75,Tue Feb 25 12:55:06 2020
1969.25,Tue Feb 25 12:55:08 2020
1970.20,Tue Feb 25 12:55:10 2020
1969.30,Tue Feb 25 12:55:12 2020
1969.00,Tue Feb 25 12:55:14 2020
1969.00,Tue Feb 25 12:55:16 2020
1969.30,Tue Feb 25 12:55:18 2020
1970.00,Tue Feb 25 12:55:20 2020
1970.00,Tue Feb 25 12:55:22 2020
1970.00,Tue Feb 25 12:55:24 2020
1970.45,Tue Feb 25 12:55:26 2020
1970.45,Tue Feb 25 12:55:28 2020
1970.35,Tue Feb 25 12:55:30 2020
1970.45,Tue Feb 25 12:55:32 2020
1970.00,Tue Feb 25 12:55:34 2020
1969.95,Tue Feb 25 12:55:36 2020
1970.50,Tue Feb 25 12:55:38 2020
1970.70,Tue Feb 25 12:55:40 2020
1971.00,Tue Feb 25 12:55:42 2020
1970.45,Tue Feb 25 12:55:44 2020
1971.00,Tue Feb 25 12:55:46 2020
1970.45,Tue Feb 25 12:55:48 2020
1970.50,Tue Feb 25 12:55:50 2020
1970.50,Tue Feb 25 12:55:52 2020
1970.95,Tue Feb 25 12:55:54 2020
1971.00,Tue Feb 25 12:55:56 2020
1971.00,Tue Feb 25 12:55:58 2020
1970.00,Tue Feb 25 12:56:00 2020
1970.90,Tue Feb 25 12:56:02 2020
1970.20,Tue Feb 25 12:56:04 2020
1970.20,Tue Feb 25 12:56:06 2020
1970.20,Tue Feb 25 12:56:08 2020
1970.20,Tue Feb 25 12:56:10 2020
1970.20,Tue Feb 25 12:56:12 2020
1970.20,Tue Feb 25 12:56:14 2020
1970.20,Tue Feb 25 12:56:16 2020
1970.20,Tue Feb 25 12:56:18 2020
1970.20,Tue Feb 25 12:56:20 2020
1970.20,Tue Feb 25 12:56:22 2020
1970.20,Tue Feb 25 12:56:24 2020
1970.50,Tue Feb 25 12:56:26 2020
1970.45,Tue Feb 25 12:56:28 2020
1970.45,Tue Feb 25 12:56:30 2020
1970.80,Tue Feb 25 12:56:32 2020
1970.25,Tue Feb 25 12:56:34 2020
1971.00,Tue Feb 25 12:56:36 2020
1970.50,Tue Feb 25 12:56:38 2020
1971.00,Tue Feb 25 12:56:40 2020
1971.00,Tue Feb 25 12:56:42 2020
1970.95,Tue Feb 25 12:56:44 2020
1971.00,Tue Feb 25 12:56:46 2020
1970.95,Tue Feb 25 12:56:48 2020
1970.95,Tue Feb 25 12:56:50 2020
1970.50,Tue Feb 25 12:56:52 2020
1970.95,Tue Feb 25 12:56:54 2020
1970.95,Tue Feb 25 12:56:56 2020
1970.95,Tue Feb 25 12:56:58 2020
1970.90,Tue Feb 25 12:57:00 2020
1970.70,Tue Feb 25 12:57:02 2020
1971.00,Tue Feb 25 12:57:04 2020
1970.50,Tue Feb 25 12:57:06 2020
1970.00,Tue Feb 25 12:57:08 2020
1970.00,Tue Feb 25 12:57:10 2020
1970.00,Tue Feb 25 12:57:12 2020
1970.80,Tue Feb 25 12:57:14 2020
1970.80,Tue Feb 25 12:57:16 2020
1970.20,Tue Feb 25 12:57:18 2020
1970.00,Tue Feb 25 12:57:20 2020
1970.85,Tue Feb 25 12:57:22 2020
1970.80,Tue Feb 25 12:57:24 2020
1970.45,Tue Feb 25 12:57:26 2020
1970.00,Tue Feb 25 12:57:28 2020
1970.30,Tue Feb 25 12:57:30 2020
1970.55,Tue Feb 25 12:57:32 2020
1969.50,Tue Feb 25 12:57:34 2020
1969.50,Tue Feb 25 12:57:36 2020
1969.15,Tue Feb 25 12:57:38 2020
1969.95,Tue Feb 25 12:57:40 2020
1969.95,Tue Feb 25 12:57:42 2020
1969.20,Tue Feb 25 12:57:44 2020
1970.00,Tue Feb 25 12:57:46 2020
1970.65,Tue Feb 25 12:57:48 2020
1969.95,Tue Feb 25 12:57:50 2020
1970.65,Tue Feb 25 12:57:52 2020
1970.70,Tue Feb 25 12:57:54 2020
1970.70,Tue Feb 25 12:57:56 2020
1970.05,Tue Feb 25 12:57:58 2020
1970.75,Tue Feb 25 12:58:00 2020
1969.60,Tue Feb 25 12:58:02 2020
1969.55,Tue Feb 25 12:58:04 2020
1970.25,Tue Feb 25 12:58:06 2020
1970.25,Tue Feb 25 12:58:08 2020
1970.00,Tue Feb 25 12:58:10 2020
1970.25,Tue Feb 25 12:58:12 2020
1970.70,Tue Feb 25 12:58:14 2020
1970.25,Tue Feb 25 12:58:16 2020
1970.30,Tue Feb 25 12:58:18 2020
1971.00,Tue Feb 25 12:58:20 2020
1971.05,Tue Feb 25 12:58:22 2020
1971.20,Tue Feb 25 12:58:24 2020
1971.95,Tue Feb 25 12:58:26 2020
1971.20,Tue Feb 25 12:58:28 2020
1971.85,Tue Feb 25 12:58:30 2020
1971.85,Tue Feb 25 12:58:32 2020
1971.25,Tue Feb 25 12:58:34 2020
1970.55,Tue Feb 25 12:58:36 2020
1970.55,Tue Feb 25 12:58:38 2020
1971.05,Tue Feb 25 12:58:40 2020
1971.05,Tue Feb 25 12:58:42 2020
1971.60,Tue Feb 25 12:58:44 2020
1971.55,Tue Feb 25 12:58:46 2020
1971.25,Tue Feb 25 12:58:48 2020
1971.25,Tue Feb 25 12:58:50 2020
1970.60,Tue Feb 25 12:58:52 2020
1970.60,Tue Feb 25 12:58:54 2020
1971.20,Tue Feb 25 12:58:56 2020
1970.55,Tue Feb 25 12:58:58 2020
1971.50,Tue Feb 25 12:59:00 2020
1971.30,Tue Feb 25 12:59:02 2020
1971.15,Tue Feb 25 12:59:04 2020
1971.20,Tue Feb 25 12:59:06 2020
1971.00,Tue Feb 25 12:59:08 2020
1970.60,Tue Feb 25 12:59:10 2020
1971.00,Tue Feb 25 12:59:12 2020
1971.00,Tue Feb 25 12:59:14 2020
1970.60,Tue Feb 25 12:59:16 2020
1971.05,Tue Feb 25 12:59:18 2020
1971.50,Tue Feb 25 12:59:20 2020
1971.50,Tue Feb 25 12:59:22 2020
1971.50,Tue Feb 25 12:59:24 2020
1971.05,Tue Feb 25 12:59:26 2020
1971.00,Tue Feb 25 12:59:28 2020
1970.60,Tue Feb 25 12:59:30 2020
1970.60,Tue Feb 25 12:59:32 2020
1970.55,Tue Feb 25 12:59:34 2020
1970.95,Tue Feb 25 12:59:36 2020
1971.00,Tue Feb 25 12:59:38 2020
1970.60,Tue Feb 25 12:59:40 2020
1970.60,Tue Feb 25 12:59:47 2020
1970.50,Tue Feb 25 12:59:47 2020
1970.00,Tue Feb 25 12:59:49 2020
1970.90,Tue Feb 25 12:59:51 2020
1970.85,Tue Feb 25 12:59:53 2020
1970.00,Tue Feb 25 12:59:55 2020
1969.80,Tue Feb 25 12:59:57 2020
1970.05,Tue Feb 25 12:59:59 2020
1970.05,Tue Feb 25 13:00:01 2020
1970.00,Tue Feb 25 13:00:03 2020
1970.75,Tue Feb 25 13:00:05 2020
1970.00,Tue Feb 25 13:00:07 2020
1970.00,Tue Feb 25 13:00:09 2020
1970.65,Tue Feb 25 13:00:11 2020
1970.70,Tue Feb 25 13:00:13 2020
1970.60,Tue Feb 25 13:00:15 2020
1970.15,Tue Feb 25 13:00:17 2020
1970.95,Tue Feb 25 13:00:19 2020
1970.75,Tue Feb 25 13:00:21 2020
1971.00,Tue Feb 25 13:00:23 2020
1971.00,Tue Feb 25 13:00:25 2020
1970.00,Tue Feb 25 13:00:27 2020
1971.00,Tue Feb 25 13:00:29 2020
1970.75,Tue Feb 25 13:00:31 2020
1971.00,Tue Feb 25 13:00:33 2020
1970.75,Tue Feb 25 13:00:35 2020
1970.50,Tue Feb 25 13:00:37 2020
1970.50,Tue Feb 25 13:00:39 2020
1971.00,Tue Feb 25 13:00:41 2020
1970.50,Tue Feb 25 13:00:43 2020
1971.85,Tue Feb 25 13:00:45 2020
1972.00,Tue Feb 25 13:00:47 2020
1972.00,Tue Feb 25 13:00:49 2020
1973.75,Tue Feb 25 13:00:51 2020
1974.00,Tue Feb 25 13:00:53 2020
1974.00,Tue Feb 25 13:00:55 2020
1974.00,Tue Feb 25 13:00:57 2020
1974.00,Tue Feb 25 13:00:59 2020
1973.55,Tue Feb 25 13:01:01 2020
1973.10,Tue Feb 25 13:01:03 2020
1973.00,Tue Feb 25 13:01:05 2020
1971.50,Tue Feb 25 13:01:07 2020
1971.95,Tue Feb 25 13:01:09 2020
1973.00,Tue Feb 25 13:01:11 2020
1972.10,Tue Feb 25 13:01:13 2020
1972.90,Tue Feb 25 13:01:15 2020
1972.95,Tue Feb 25 13:01:17 2020
1972.10,Tue Feb 25 13:01:19 2020
1972.75,Tue Feb 25 13:01:21 2020
1972.45,Tue Feb 25 13:01:23 2020
1972.05,Tue Feb 25 13:01:25 2020
1973.25,Tue Feb 25 13:01:27 2020
1972.40,Tue Feb 25 13:01:29 2020
1973.90,Tue Feb 25 13:01:31 2020
1973.00,Tue Feb 25 13:01:33 2020
1973.05,Tue Feb 25 13:01:35 2020
1973.60,Tue Feb 25 13:01:37 2020
1973.70,Tue Feb 25 13:01:39 2020
1973.70,Tue Feb 25 13:01:41 2020
1973.90,Tue Feb 25 13:01:43 2020
1973.05,Tue Feb 25 13:01:45 2020
1973.90,Tue Feb 25 13:01:47 2020
1973.90,Tue Feb 25 13:01:49 2020
1974.00,Tue Feb 25 13:01:51 2020
1973.95,Tue Feb 25 13:01:53 2020
1973.95,Tue Feb 25 13:01:55 2020
1974.00,Tue Feb 25 13:01:57 2020
1975.55,Tue Feb 25 13:01:59 2020
1974.35,Tue Feb 25 13:02:01 2020
1974.00,Tue Feb 25 13:02:03 2020
1975.00,Tue Feb 25 13:02:05 2020
1975.80,Tue Feb 25 13:02:07 2020
1976.65,Tue Feb 25 13:02:09 2020
1975.00,Tue Feb 25 13:02:11 2020
1975.50,Tue Feb 25 13:02:13 2020
1975.90,Tue Feb 25 13:02:15 2020
1975.80,Tue Feb 25 13:02:17 2020
1976.20,Tue Feb 25 13:02:19 2020
1976.00,Tue Feb 25 13:02:21 2020
1975.90,Tue Feb 25 13:02:23 2020
1975.95,Tue Feb 25 13:02:25 2020
1975.95,Tue Feb 25 13:02:27 2020
1976.15,Tue Feb 25 13:02:29 2020
1976.45,Tue Feb 25 13:02:31 2020
1975.90,Tue Feb 25 13:02:33 2020
1976.35,Tue Feb 25 13:02:35 2020
1976.45,Tue Feb 25 13:02:37 2020
1976.30,Tue Feb 25 13:02:39 2020
1976.35,Tue Feb 25 13:02:41 2020
1976.10,Tue Feb 25 13:02:43 2020
1976.90,Tue Feb 25 13:02:45 2020
1977.00,Tue Feb 25 13:02:47 2020
1976.90,Tue Feb 25 13:02:49 2020
1976.90,Tue Feb 25 13:02:51 2020
1977.00,Tue Feb 25 13:02:53 2020
1976.00,Tue Feb 25 13:02:55 2020
1976.15,Tue Feb 25 13:02:57 2020
1976.40,Tue Feb 25 13:02:59 2020
1976.50,Tue Feb 25 13:03:01 2020
1976.50,Tue Feb 25 13:03:03 2020
1977.00,Tue Feb 25 13:03:05 2020
1976.50,Tue Feb 25 13:03:07 2020
1976.50,Tue Feb 25 13:03:09 2020
1976.50,Tue Feb 25 13:03:11 2020
1976.50,Tue Feb 25 13:03:13 2020
1976.50,Tue Feb 25 13:03:15 2020
1976.50,Tue Feb 25 13:03:17 2020
1976.50,Tue Feb 25 13:03:19 2020
1976.50,Tue Feb 25 13:03:21 2020
1976.50,Tue Feb 25 13:03:23 2020
1976.10,Tue Feb 25 13:03:25 2020
1976.50,Tue Feb 25 13:03:27 2020
1976.15,Tue Feb 25 13:03:29 2020
1976.15,Tue Feb 25 13:03:31 2020
1976.20,Tue Feb 25 13:03:33 2020
1976.05,Tue Feb 25 13:03:35 2020
1975.00,Tue Feb 25 13:03:37 2020
1976.00,Tue Feb 25 13:03:39 2020
1974.00,Tue Feb 25 13:03:41 2020
1974.75,Tue Feb 25 13:03:43 2020
1974.00,Tue Feb 25 13:03:45 2020
1974.55,Tue Feb 25 13:03:47 2020
1974.70,Tue Feb 25 13:03:49 2020
1975.90,Tue Feb 25 13:03:51 2020
1976.00,Tue Feb 25 13:03:53 2020
1975.90,Tue Feb 25 13:03:55 2020
1974.10,Tue Feb 25 13:03:57 2020
1974.25,Tue Feb 25 13:03:59 2020
1973.90,Tue Feb 25 13:04:01 2020
1973.00,Tue Feb 25 13:04:03 2020
1973.00,Tue Feb 25 13:04:05 2020
1973.00,Tue Feb 25 13:04:07 2020
1973.00,Tue Feb 25 13:04:09 2020
1973.00,Tue Feb 25 13:04:11 2020
1973.00,Tue Feb 25 13:04:13 2020
1972.90,Tue Feb 25 13:04:15 2020
1973.15,Tue Feb 25 13:04:17 2020
1973.80,Tue Feb 25 13:04:19 2020
1972.90,Tue Feb 25 13:04:21 2020
1974.00,Tue Feb 25 13:04:23 2020
1973.00,Tue Feb 25 13:04:25 2020
1972.60,Tue Feb 25 13:04:27 2020
1973.00,Tue Feb 25 13:04:29 2020
1973.00,Tue Feb 25 13:04:31 2020
1973.00,Tue Feb 25 13:04:33 2020
1973.00,Tue Feb 25 13:04:35 2020
1973.40,Tue Feb 25 13:04:37 2020
1973.45,Tue Feb 25 13:04:39 2020
1973.90,Tue Feb 25 13:04:41 2020
1973.80,Tue Feb 25 13:04:43 2020
1973.10,Tue Feb 25 13:04:45 2020
1973.85,Tue Feb 25 13:04:47 2020
1973.00,Tue Feb 25 13:04:49 2020
1973.10,Tue Feb 25 13:04:51 2020
1973.65,Tue Feb 25 13:04:53 2020
1973.15,Tue Feb 25 13:04:55 2020
1973.65,Tue Feb 25 13:04:57 2020
1973.10,Tue Feb 25 13:04:59 2020
1973.10,Tue Feb 25 13:05:01 2020
1973.10,Tue Feb 25 13:05:03 2020
1973.00,Tue Feb 25 13:05:05 2020
1973.10,Tue Feb 25 13:05:07 2020
1973.00,Tue Feb 25 13:05:09 2020
1973.10,Tue Feb 25 13:05:11 2020
1972.70,Tue Feb 25 13:05:13 2020
1972.00,Tue Feb 25 13:05:15 2020
1972.50,Tue Feb 25 13:05:17 2020
1972.00,Tue Feb 25 13:05:19 2020
1972.50,Tue Feb 25 13:05:21 2020
1972.50,Tue Feb 25 13:05:23 2020
1972.00,Tue Feb 25 13:05:25 2020
1972.00,Tue Feb 25 13:05:27 2020
1971.10,Tue Feb 25 13:05:29 2020
1971.10,Tue Feb 25 13:05:31 2020
1971.00,Tue Feb 25 13:05:33 2020
1971.00,Tue Feb 25 13:05:35 2020
1971.10,Tue Feb 25 13:05:37 2020
1971.00,Tue Feb 25 13:05:39 2020
1971.10,Tue Feb 25 13:05:41 2020
1971.15,Tue Feb 25 13:05:43 2020
1971.00,Tue Feb 25 13:05:45 2020
1970.10,Tue Feb 25 13:05:47 2020
1970.25,Tue Feb 25 13:05:49 2020
1970.25,Tue Feb 25 13:05:51 2020
1972.05,Tue Feb 25 13:05:53 2020
1972.05,Tue Feb 25 13:05:55 2020
1970.60,Tue Feb 25 13:05:57 2020
1971.15,Tue Feb 25 13:05:59 2020
1971.15,Tue Feb 25 13:06:01 2020
1970.95,Tue Feb 25 13:06:03 2020
1970.50,Tue Feb 25 13:06:05 2020
1970.50,Tue Feb 25 13:06:07 2020
1971.15,Tue Feb 25 13:06:09 2020
1971.15,Tue Feb 25 13:06:11 2020
1971.15,Tue Feb 25 13:06:13 2020
1971.00,Tue Feb 25 13:06:15 2020
1971.00,Tue Feb 25 13:06:17 2020
1970.95,Tue Feb 25 13:06:19 2020
1970.85,Tue Feb 25 13:06:21 2020
1970.00,Tue Feb 25 13:06:23 2020
1969.50,Tue Feb 25 13:06:25 2020
1969.05,Tue Feb 25 13:06:27 2020
1969.05,Tue Feb 25 13:06:29 2020
1969.90,Tue Feb 25 13:06:31 2020
1969.25,Tue Feb 25 13:06:33 2020
1969.25,Tue Feb 25 13:06:35 2020
1969.50,Tue Feb 25 13:06:37 2020
1969.15,Tue Feb 25 13:06:39 2020
1969.15,Tue Feb 25 13:06:41 2020
1969.15,Tue Feb 25 13:06:43 2020
1969.50,Tue Feb 25 13:06:45 2020
1970.00,Tue Feb 25 13:06:47 2020
1969.55,Tue Feb 25 13:06:49 2020
1970.00,Tue Feb 25 13:06:51 2020
1971.00,Tue Feb 25 13:06:53 2020
1971.25,Tue Feb 25 13:06:55 2020
1971.15,Tue Feb 25 13:06:57 2020
1971.60,Tue Feb 25 13:06:59 2020
1971.60,Tue Feb 25 13:07:01 2020
1972.00,Tue Feb 25 13:07:03 2020
1970.50,Tue Feb 25 13:07:05 2020
1970.50,Tue Feb 25 13:07:07 2020
1971.15,Tue Feb 25 13:07:09 2020
1971.00,Tue Feb 25 13:07:11 2020
1971.00,Tue Feb 25 13:07:13 2020
1970.70,Tue Feb 25 13:07:15 2020
1970.70,Tue Feb 25 13:07:17 2020
1971.05,Tue Feb 25 13:07:19 2020
1971.15,Tue Feb 25 13:07:21 2020
1971.15,Tue Feb 25 13:07:23 2020
1971.15,Tue Feb 25 13:07:25 2020
1971.20,Tue Feb 25 13:07:27 2020
1971.20,Tue Feb 25 13:07:29 2020
1971.00,Tue Feb 25 13:07:31 2020
1971.25,Tue Feb 25 13:07:33 2020
1971.00,Tue Feb 25 13:07:35 2020
1970.00,Tue Feb 25 13:07:37 2020
1970.60,Tue Feb 25 13:07:39 2020
1970.00,Tue Feb 25 13:07:41 2020
1970.00,Tue Feb 25 13:07:43 2020
1969.10,Tue Feb 25 13:07:45 2020
1969.00,Tue Feb 25 13:07:47 2020
1969.95,Tue Feb 25 13:07:49 2020
1969.50,Tue Feb 25 13:07:51 2020
1969.85,Tue Feb 25 13:07:53 2020
1969.85,Tue Feb 25 13:07:55 2020
1969.50,Tue Feb 25 13:07:57 2020
1969.00,Tue Feb 25 13:07:59 2020
1969.00,Tue Feb 25 13:08:01 2020
1969.00,Tue Feb 25 13:08:03 2020
1968.00,Tue Feb 25 13:08:05 2020
1968.00,Tue Feb 25 13:08:07 2020
1967.50,Tue Feb 25 13:08:09 2020
1967.60,Tue Feb 25 13:08:11 2020
1967.65,Tue Feb 25 13:08:13 2020
1967.65,Tue Feb 25 13:08:15 2020
1967.60,Tue Feb 25 13:08:17 2020
1967.60,Tue Feb 25 13:08:19 2020
1967.75,Tue Feb 25 13:08:21 2020
1968.90,Tue Feb 25 13:08:23 2020
1968.25,Tue Feb 25 13:08:25 2020
1969.00,Tue Feb 25 13:08:27 2020
1969.10,Tue Feb 25 13:08:29 2020
1969.00,Tue Feb 25 13:08:31 2020
1969.00,Tue Feb 25 13:08:33 2020
1968.10,Tue Feb 25 13:08:35 2020
1969.00,Tue Feb 25 13:08:37 2020
1967.75,Tue Feb 25 13:08:39 2020
1967.80,Tue Feb 25 13:08:41 2020
1967.00,Tue Feb 25 13:08:43 2020
1967.00,Tue Feb 25 13:08:45 2020
1967.00,Tue Feb 25 13:08:47 2020
1967.60,Tue Feb 25 13:08:49 2020
1967.00,Tue Feb 25 13:08:51 2020
1967.10,Tue Feb 25 13:08:53 2020
1966.05,Tue Feb 25 13:08:55 2020
1967.00,Tue Feb 25 13:08:57 2020
1967.00,Tue Feb 25 13:08:59 2020
1967.00,Tue Feb 25 13:09:01 2020
1965.00,Tue Feb 25 13:09:03 2020
1966.45,Tue Feb 25 13:09:05 2020
1966.05,Tue Feb 25 13:09:07 2020
1966.35,Tue Feb 25 13:09:09 2020
1966.05,Tue Feb 25 13:09:11 2020
1966.35,Tue Feb 25 13:09:13 2020
1967.10,Tue Feb 25 13:09:15 2020
1966.35,Tue Feb 25 13:09:17 2020
1967.00,Tue Feb 25 13:09:19 2020
1967.05,Tue Feb 25 13:09:21 2020
1967.50,Tue Feb 25 13:09:23 2020
1968.00,Tue Feb 25 13:09:25 2020
1966.60,Tue Feb 25 13:09:27 2020
1968.00,Tue Feb 25 13:09:29 2020
1968.05,Tue Feb 25 13:09:31 2020
1968.25,Tue Feb 25 13:09:33 2020
1968.05,Tue Feb 25 13:09:35 2020
1969.00,Tue Feb 25 13:09:37 2020
1968.25,Tue Feb 25 13:09:39 2020
1969.15,Tue Feb 25 13:09:41 2020
1969.00,Tue Feb 25 13:09:43 2020
1968.30,Tue Feb 25 13:09:45 2020
1969.05,Tue Feb 25 13:09:47 2020
1969.05,Tue Feb 25 13:09:49 2020
1968.55,Tue Feb 25 13:09:51 2020
1969.00,Tue Feb 25 13:09:53 2020
1969.65,Tue Feb 25 13:09:55 2020
1969.75,Tue Feb 25 13:09:57 2020
1969.80,Tue Feb 25 13:09:59 2020
1969.10,Tue Feb 25 13:10:01 2020
1969.05,Tue Feb 25 13:10:03 2020
1969.75,Tue Feb 25 13:10:05 2020
1969.90,Tue Feb 25 13:10:07 2020
1969.90,Tue Feb 25 13:10:09 2020
1969.85,Tue Feb 25 13:10:11 2020
1969.85,Tue Feb 25 13:10:13 2020
1969.85,Tue Feb 25 13:10:15 2020
1969.80,Tue Feb 25 13:10:17 2020
1969.85,Tue Feb 25 13:10:19 2020
1969.10,Tue Feb 25 13:10:21 2020
1969.10,Tue Feb 25 13:10:23 2020
1969.00,Tue Feb 25 13:10:25 2020
1968.95,Tue Feb 25 13:10:27 2020
1969.15,Tue Feb 25 13:10:29 2020
1969.00,Tue Feb 25 13:10:31 2020
1968.20,Tue Feb 25 13:10:33 2020
1968.25,Tue Feb 25 13:10:35 2020
1968.25,Tue Feb 25 13:10:37 2020
1968.20,Tue Feb 25 13:10:39 2020
1969.00,Tue Feb 25 13:10:41 2020
1968.30,Tue Feb 25 13:10:43 2020
