amount,time
1961.00,Tue Feb 25 11:04:36 2020
1960.70,Tue Feb 25 11:04:39 2020
1960.80,Tue Feb 25 11:04:42 2020
1960.70,Tue Feb 25 11:04:45 2020
1960.25,Tue Feb 25 11:04:48 2020
1960.35,Tue Feb 25 11:04:51 2020
1960.45,Tue Feb 25 11:04:54 2020
1960.55,Tue Feb 25 11:04:57 2020
1960.45,Tue Feb 25 11:05:00 2020
1960.30,Tue Feb 25 11:05:03 2020
1960.95,Tue Feb 25 11:05:06 2020
1960.95,Tue Feb 25 11:05:09 2020
1960.95,Tue Feb 25 11:05:12 2020
1960.95,Tue Feb 25 11:05:15 2020
1960.35,Tue Feb 25 11:05:18 2020
1961.50,Tue Feb 25 11:05:21 2020
1961.50,Tue Feb 25 11:05:24 2020
1961.00,Tue Feb 25 11:05:27 2020
1961.00,Tue Feb 25 11:05:30 2020
1961.40,Tue Feb 25 11:05:33 2020
1960.55,Tue Feb 25 11:05:36 2020
1961.00,Tue Feb 25 11:05:39 2020
1961.00,Tue Feb 25 11:05:42 2020
1960.50,Tue Feb 25 11:05:45 2020
1960.35,Tue Feb 25 11:05:48 2020
1960.35,Tue Feb 25 11:05:51 2020
1960.30,Tue Feb 25 11:05:54 2020
1960.90,Tue Feb 25 11:05:57 2020
1960.90,Tue Feb 25 11:06:00 2020
1960.30,Tue Feb 25 11:06:03 2020
1960.30,Tue Feb 25 11:06:06 2020
1961.00,Tue Feb 25 11:06:09 2020
1960.35,Tue Feb 25 11:06:12 2020
1960.95,Tue Feb 25 11:06:15 2020
1960.25,Tue Feb 25 11:06:18 2020
1960.30,Tue Feb 25 11:06:21 2020
1960.90,Tue Feb 25 11:06:24 2020
1960.40,Tue Feb 25 11:06:27 2020
1960.40,Tue Feb 25 11:06:30 2020
1960.40,Tue Feb 25 11:06:33 2020
1960.50,Tue Feb 25 11:06:36 2020
1960.40,Tue Feb 25 11:06:39 2020
1960.25,Tue Feb 25 11:06:42 2020
1960.25,Tue Feb 25 11:06:45 2020
1960.95,Tue Feb 25 11:06:48 2020
1960.00,Tue Feb 25 11:06:51 2020
1960.00,Tue Feb 25 11:06:54 2020
1960.00,Tue Feb 25 11:06:57 2020
1960.00,Tue Feb 25 11:07:00 2020
1960.65,Tue Feb 25 11:07:03 2020
1960.55,Tue Feb 25 11:07:06 2020
1960.95,Tue Feb 25 11:07:09 2020
1961.05,Tue Feb 25 11:07:12 2020
1960.00,Tue Feb 25 11:07:15 2020
1960.10,Tue Feb 25 11:07:18 2020
1960.20,Tue Feb 25 11:07:21 2020
1960.15,Tue Feb 25 11:07:24 2020
1960.95,Tue Feb 25 11:07:27 2020
1960.15,Tue Feb 25 11:07:30 2020
1961.10,Tue Feb 25 11:07:33 2020
1961.00,Tue Feb 25 11:07:36 2020
1960.95,Tue Feb 25 11:07:39 2020
1961.00,Tue Feb 25 11:07:42 2020
1960.20,Tue Feb 25 11:07:45 2020
1960.20,Tue Feb 25 11:07:48 2020
1960.30,Tue Feb 25 11:07:51 2020
1961.00,Tue Feb 25 11:07:54 2020
1960.30,Tue Feb 25 11:07:57 2020
1960.30,Tue Feb 25 11:08:00 2020
1960.30,Tue Feb 25 11:08:03 2020
1961.00,Tue Feb 25 11:08:06 2020
1960.25,Tue Feb 25 11:08:09 2020
1960.30,Tue Feb 25 11:08:12 2020
1961.00,Tue Feb 25 11:08:15 2020
1961.50,Tue Feb 25 11:08:18 2020
1961.30,Tue Feb 25 11:08:21 2020
1962.00,Tue Feb 25 11:08:24 2020
1962.00,Tue Feb 25 11:08:27 2020
1961.95,Tue Feb 25 11:08:30 2020
1961.50,Tue Feb 25 11:08:33 2020
1961.50,Tue Feb 25 11:08:36 2020
1961.50,Tue Feb 25 11:08:39 2020
1961.85,Tue Feb 25 11:08:42 2020
1961.85,Tue Feb 25 11:08:45 2020
1961.85,Tue Feb 25 11:08:48 2020
1961.90,Tue Feb 25 11:08:51 2020
1961.55,Tue Feb 25 11:08:54 2020
1961.55,Tue Feb 25 11:08:57 2020
1962.45,Tue Feb 25 11:09:00 2020
1961.95,Tue Feb 25 11:09:03 2020
1961.95,Tue Feb 25 11:09:06 2020
1962.00,Tue Feb 25 11:09:09 2020
1962.95,Tue Feb 25 11:09:12 2020
1962.20,Tue Feb 25 11:09:15 2020
1962.15,Tue Feb 25 11:09:18 2020
1962.50,Tue Feb 25 11:09:21 2020
1962.95,Tue Feb 25 11:09:24 2020
1962.45,Tue Feb 25 11:09:27 2020
1962.50,Tue Feb 25 11:09:30 2020
1962.50,Tue Feb 25 11:09:33 2020
1962.95,Tue Feb 25 11:09:36 2020
1963.00,Tue Feb 25 11:09:39 2020
1962.70,Tue Feb 25 11:09:42 2020
1962.75,Tue Feb 25 11:09:45 2020
1963.90,Tue Feb 25 11:09:48 2020
1962.90,Tue Feb 25 11:09:51 2020
1962.90,Tue Feb 25 11:09:54 2020
1962.90,Tue Feb 25 11:09:57 2020
1962.70,Tue Feb 25 11:10:00 2020
1962.50,Tue Feb 25 11:10:03 2020
1962.45,Tue Feb 25 11:10:06 2020
1962.45,Tue Feb 25 11:10:09 2020
1962.25,Tue Feb 25 11:10:12 2020
1962.25,Tue Feb 25 11:10:15 2020
1962.50,Tue Feb 25 11:10:18 2020
1962.90,Tue Feb 25 11:10:21 2020
1962.90,Tue Feb 25 11:10:24 2020
1962.30,Tue Feb 25 11:10:27 2020
1962.25,Tue Feb 25 11:10:30 2020
1962.35,Tue Feb 25 11:10:33 2020
1962.35,Tue Feb 25 11:10:36 2020
1961.30,Tue Feb 25 11:10:39 2020
1962.00,Tue Feb 25 11:10:42 2020
1962.10,Tue Feb 25 11:10:45 2020
1962.00,Tue Feb 25 11:10:48 2020
1962.05,Tue Feb 25 11:10:51 2020
1962.05,Tue Feb 25 11:10:54 2020
1962.05,Tue Feb 25 11:10:57 2020
1962.05,Tue Feb 25 11:11:00 2020
1962.00,Tue Feb 25 11:11:03 2020
1962.00,Tue Feb 25 11:11:06 2020
1962.00,Tue Feb 25 11:11:09 2020
1962.00,Tue Feb 25 11:11:12 2020
1962.50,Tue Feb 25 11:11:15 2020
1962.15,Tue Feb 25 11:11:18 2020
1962.80,Tue Feb 25 11:11:21 2020
1962.00,Tue Feb 25 11:11:24 2020
1962.70,Tue Feb 25 11:11:27 2020
1962.70,Tue Feb 25 11:11:30 2020
1961.55,Tue Feb 25 11:11:33 2020
1962.00,Tue Feb 25 11:11:36 2020
1962.90,Tue Feb 25 11:11:39 2020
1962.00,Tue Feb 25 11:11:42 2020
1961.60,Tue Feb 25 11:11:45 2020
1962.00,Tue Feb 25 11:11:48 2020
1962.10,Tue Feb 25 11:11:51 2020
1962.25,Tue Feb 25 11:11:54 2020
1961.40,Tue Feb 25 11:11:57 2020
1961.10,Tue Feb 25 11:12:00 2020
1962.40,Tue Feb 25 11:12:03 2020
1962.35,Tue Feb 25 11:12:06 2020
1962.35,Tue Feb 25 11:12:09 2020
1962.00,Tue Feb 25 11:12:12 2020
1962.00,Tue Feb 25 11:12:15 2020
1962.00,Tue Feb 25 11:12:18 2020
1961.35,Tue Feb 25 11:12:21 2020
1962.50,Tue Feb 25 11:12:24 2020
1962.00,Tue Feb 25 11:12:27 2020
1962.00,Tue Feb 25 11:12:30 2020
1961.95,Tue Feb 25 11:12:33 2020
1961.50,Tue Feb 25 11:12:36 2020
1962.00,Tue Feb 25 11:12:39 2020
1962.45,Tue Feb 25 11:12:42 2020
1961.45,Tue Feb 25 11:12:45 2020
1961.95,Tue Feb 25 11:12:48 2020
1961.95,Tue Feb 25 11:12:51 2020
1961.45,Tue Feb 25 11:12:54 2020
1961.45,Tue Feb 25 11:12:57 2020
1962.00,Tue Feb 25 11:13:00 2020
1962.00,Tue Feb 25 11:13:03 2020
1961.45,Tue Feb 25 11:13:06 2020
1962.00,Tue Feb 25 11:13:09 2020
1962.00,Tue Feb 25 11:13:12 2020
1962.00,Tue Feb 25 11:13:15 2020
1961.95,Tue Feb 25 11:13:18 2020
1961.95,Tue Feb 25 11:13:21 2020
1961.95,Tue Feb 25 11:13:24 2020
1961.95,Tue Feb 25 11:13:27 2020
1961.95,Tue Feb 25 11:13:30 2020
1961.95,Tue Feb 25 11:13:33 2020
1962.00,Tue Feb 25 11:13:36 2020
1961.95,Tue Feb 25 11:13:39 2020
1961.55,Tue Feb 25 11:13:42 2020
1962.00,Tue Feb 25 11:13:45 2020
1962.00,Tue Feb 25 11:13:48 2020
1962.00,Tue Feb 25 11:13:51 2020
1962.00,Tue Feb 25 11:13:54 2020
1962.00,Tue Feb 25 11:13:57 2020
1962.00,Tue Feb 25 11:14:00 2020
1962.00,Tue Feb 25 11:14:03 2020
1962.00,Tue Feb 25 11:14:06 2020
1962.00,Tue Feb 25 11:14:09 2020
1962.00,Tue Feb 25 11:14:12 2020
1961.15,Tue Feb 25 11:14:15 2020
1961.85,Tue Feb 25 11:14:18 2020
1962.00,Tue Feb 25 11:14:21 2020
1962.00,Tue Feb 25 11:14:24 2020
1962.05,Tue Feb 25 11:14:27 2020
1962.50,Tue Feb 25 11:14:30 2020
1962.55,Tue Feb 25 11:14:33 2020
1962.00,Tue Feb 25 11:14:36 2020
1962.90,Tue Feb 25 11:14:39 2020
1962.10,Tue Feb 25 11:14:42 2020
1962.85,Tue Feb 25 11:14:45 2020
1962.55,Tue Feb 25 11:14:48 2020
1963.00,Tue Feb 25 11:14:51 2020
1962.80,Tue Feb 25 11:14:54 2020
1962.80,Tue Feb 25 11:14:57 2020
1963.00,Tue Feb 25 11:15:00 2020
1962.90,Tue Feb 25 11:15:03 2020
1963.90,Tue Feb 25 11:15:06 2020
1963.20,Tue Feb 25 11:15:09 2020
1964.00,Tue Feb 25 11:15:12 2020
1964.00,Tue Feb 25 11:15:15 2020
1964.00,Tue Feb 25 11:15:18 2020
1963.30,Tue Feb 25 11:15:21 2020
1963.90,Tue Feb 25 11:15:24 2020
1964.90,Tue Feb 25 11:15:27 2020
1965.95,Tue Feb 25 11:15:30 2020
1969.70,Tue Feb 25 11:15:33 2020
1968.90,Tue Feb 25 11:15:36 2020
1967.00,Tue Feb 25 11:15:39 2020
1966.50,Tue Feb 25 11:15:42 2020
1966.85,Tue Feb 25 11:15:45 2020
1967.00,Tue Feb 25 11:15:48 2020
1966.80,Tue Feb 25 11:15:51 2020
1966.50,Tue Feb 25 11:15:54 2020
1967.60,Tue Feb 25 11:15:57 2020
1966.70,Tue Feb 25 11:16:00 2020
1966.00,Tue Feb 25 11:16:03 2020
1965.00,Tue Feb 25 11:16:06 2020
1964.20,Tue Feb 25 11:16:09 2020
1964.80,Tue Feb 25 11:16:12 2020
1964.70,Tue Feb 25 11:16:15 2020
1964.60,Tue Feb 25 11:16:18 2020
1964.00,Tue Feb 25 11:16:21 2020
1964.00,Tue Feb 25 11:16:24 2020
1964.00,Tue Feb 25 11:16:27 2020
1964.00,Tue Feb 25 11:16:30 2020
1965.00,Tue Feb 25 11:16:33 2020
1965.70,Tue Feb 25 11:16:36 2020
1967.45,Tue Feb 25 11:16:39 2020
1967.00,Tue Feb 25 11:16:42 2020
1967.00,Tue Feb 25 11:16:45 2020
1967.50,Tue Feb 25 11:16:48 2020
1967.50,Tue Feb 25 11:16:51 2020
1969.00,Tue Feb 25 11:16:54 2020
1968.00,Tue Feb 25 11:16:57 2020
1968.90,Tue Feb 25 11:17:00 2020
1967.80,Tue Feb 25 11:17:03 2020
1968.00,Tue Feb 25 11:17:06 2020
1967.50,Tue Feb 25 11:17:09 2020
1968.00,Tue Feb 25 11:17:12 2020
1968.00,Tue Feb 25 11:17:15 2020
1967.80,Tue Feb 25 11:17:18 2020
1967.00,Tue Feb 25 11:17:21 2020
1967.05,Tue Feb 25 11:17:24 2020
1966.10,Tue Feb 25 11:17:27 2020
1966.15,Tue Feb 25 11:17:30 2020
1965.85,Tue Feb 25 11:17:33 2020
1966.80,Tue Feb 25 11:17:36 2020
1967.80,Tue Feb 25 11:17:39 2020
1966.10,Tue Feb 25 11:17:42 2020
1965.55,Tue Feb 25 11:17:44 2020
1967.00,Tue Feb 25 11:17:47 2020
1966.70,Tue Feb 25 11:17:50 2020
1966.90,Tue Feb 25 11:17:53 2020
1966.95,Tue Feb 25 11:17:56 2020
1966.15,Tue Feb 25 11:17:59 2020
1967.75,Tue Feb 25 11:18:03 2020
1966.15,Tue Feb 25 11:18:06 2020
1967.00,Tue Feb 25 11:18:09 2020
1967.70,Tue Feb 25 11:18:12 2020
1967.10,Tue Feb 25 11:18:15 2020
1966.15,Tue Feb 25 11:18:18 2020
1966.30,Tue Feb 25 11:18:21 2020
1966.65,Tue Feb 25 11:18:24 2020
1966.00,Tue Feb 25 11:18:27 2020
1965.50,Tue Feb 25 11:18:30 2020
1965.00,Tue Feb 25 11:18:33 2020
1966.00,Tue Feb 25 11:18:36 2020
1965.40,Tue Feb 25 11:18:39 2020
1965.40,Tue Feb 25 11:18:42 2020
1965.40,Tue Feb 25 11:18:45 2020
1966.25,Tue Feb 25 11:18:48 2020
1965.00,Tue Feb 25 11:18:51 2020
1966.00,Tue Feb 25 11:18:54 2020
1966.85,Tue Feb 25 11:18:57 2020
1966.85,Tue Feb 25 11:19:00 2020
1966.00,Tue Feb 25 11:19:03 2020
1966.50,Tue Feb 25 11:19:06 2020
1966.50,Tue Feb 25 11:19:09 2020
1966.85,Tue Feb 25 11:19:12 2020
1966.00,Tue Feb 25 11:19:15 2020
1966.05,Tue Feb 25 11:19:18 2020
1966.05,Tue Feb 25 11:19:21 2020
1966.15,Tue Feb 25 11:19:24 2020
1966.50,Tue Feb 25 11:19:27 2020
1966.50,Tue Feb 25 11:19:30 2020
1966.15,Tue Feb 25 11:19:33 2020
1966.10,Tue Feb 25 11:19:36 2020
1966.25,Tue Feb 25 11:19:39 2020
1966.05,Tue Feb 25 11:19:42 2020
1966.10,Tue Feb 25 11:19:45 2020
1966.50,Tue Feb 25 11:19:48 2020
1966.00,Tue Feb 25 11:19:51 2020
1965.20,Tue Feb 25 11:19:54 2020
1965.20,Tue Feb 25 11:19:57 2020
1965.95,Tue Feb 25 11:20:00 2020
1965.10,Tue Feb 25 11:20:03 2020
1965.10,Tue Feb 25 11:20:06 2020
1965.80,Tue Feb 25 11:20:09 2020
1965.75,Tue Feb 25 11:20:12 2020
1965.15,Tue Feb 25 11:20:15 2020
1965.20,Tue Feb 25 11:20:18 2020
1966.00,Tue Feb 25 11:20:21 2020
1965.80,Tue Feb 25 11:20:24 2020
1966.00,Tue Feb 25 11:20:27 2020
1966.00,Tue Feb 25 11:20:30 2020
1965.00,Tue Feb 25 11:20:33 2020
1965.75,Tue Feb 25 11:20:36 2020
1965.00,Tue Feb 25 11:20:39 2020
1964.95,Tue Feb 25 11:20:42 2020
1964.90,Tue Feb 25 11:20:45 2020
1964.80,Tue Feb 25 11:20:48 2020
1964.70,Tue Feb 25 11:20:51 2020
1964.70,Tue Feb 25 11:20:54 2020
1964.70,Tue Feb 25 11:20:57 2020
1964.70,Tue Feb 25 11:21:00 2020
1964.10,Tue Feb 25 11:21:03 2020
1964.50,Tue Feb 25 11:21:06 2020
1964.50,Tue Feb 25 11:21:09 2020
1964.15,Tue Feb 25 11:21:12 2020
1964.80,Tue Feb 25 11:21:15 2020
1965.45,Tue Feb 25 11:21:18 2020
1964.50,Tue Feb 25 11:21:21 2020
1964.50,Tue Feb 25 11:21:24 2020
1964.50,Tue Feb 25 11:21:27 2020
1964.50,Tue Feb 25 11:21:30 2020
1964.20,Tue Feb 25 11:21:33 2020
1965.00,Tue Feb 25 11:21:36 2020
1965.00,Tue Feb 25 11:21:39 2020
1964.25,Tue Feb 25 11:21:42 2020
1964.95,Tue Feb 25 11:21:45 2020
1964.25,Tue Feb 25 11:21:48 2020
1964.25,Tue Feb 25 11:21:51 2020
1964.25,Tue Feb 25 11:21:54 2020
1963.80,Tue Feb 25 11:21:57 2020
1963.80,Tue Feb 25 11:22:00 2020
1962.20,Tue Feb 25 11:22:03 2020
1962.20,Tue Feb 25 11:22:06 2020
1962.55,Tue Feb 25 11:22:09 2020
1962.65,Tue Feb 25 11:22:12 2020
1962.85,Tue Feb 25 11:22:15 2020
1963.00,Tue Feb 25 11:22:18 2020
1963.00,Tue Feb 25 11:22:21 2020
1963.00,Tue Feb 25 11:22:24 2020
1963.00,Tue Feb 25 11:22:27 2020
1962.35,Tue Feb 25 11:22:30 2020
1963.00,Tue Feb 25 11:22:33 2020
1963.00,Tue Feb 25 11:22:36 2020
1963.00,Tue Feb 25 11:22:39 2020
1963.95,Tue Feb 25 11:22:42 2020
1963.00,Tue Feb 25 11:22:45 2020
1963.00,Tue Feb 25 11:22:48 2020
1963.95,Tue Feb 25 11:22:51 2020
1963.50,Tue Feb 25 11:22:54 2020
1963.00,Tue Feb 25 11:22:57 2020
1962.40,Tue Feb 25 11:23:00 2020
1962.45,Tue Feb 25 11:23:03 2020
1963.00,Tue Feb 25 11:23:06 2020
1962.50,Tue Feb 25 11:23:09 2020
1962.45,Tue Feb 25 11:23:12 2020
1962.45,Tue Feb 25 11:23:15 2020
1962.40,Tue Feb 25 11:23:18 2020
1962.00,Tue Feb 25 11:23:21 2020
1963.00,Tue Feb 25 11:23:24 2020
1962.20,Tue Feb 25 11:23:27 2020
1962.45,Tue Feb 25 11:23:30 2020
1962.45,Tue Feb 25 11:23:33 2020
1962.40,Tue Feb 25 11:23:36 2020
1962.40,Tue Feb 25 11:23:39 2020
1962.00,Tue Feb 25 11:23:42 2020
1961.60,Tue Feb 25 11:23:45 2020
1961.90,Tue Feb 25 11:23:48 2020
1962.00,Tue Feb 25 11:23:51 2020
1962.00,Tue Feb 25 11:23:54 2020
1961.90,Tue Feb 25 11:23:57 2020
1961.90,Tue Feb 25 11:24:00 2020
1961.50,Tue Feb 25 11:24:03 2020
1961.50,Tue Feb 25 11:24:06 2020
