amount,time
796.05,Wed Feb 26 12:12:21 2020
796.05,Wed Feb 26 12:12:23 2020
796.05,Wed Feb 26 12:12:25 2020
796.05,Wed Feb 26 12:12:27 2020
796.00,Wed Feb 26 12:12:29 2020
796.00,Wed Feb 26 12:12:31 2020
796.05,Wed Feb 26 12:12:33 2020
796.05,Wed Feb 26 12:12:35 2020
796.05,Wed Feb 26 12:12:37 2020
796.00,Wed Feb 26 12:12:39 2020
796.10,Wed Feb 26 12:12:41 2020
796.10,Wed Feb 26 12:12:43 2020
796.00,Wed Feb 26 12:12:45 2020
796.05,Wed Feb 26 12:12:47 2020
795.90,Wed Feb 26 12:12:49 2020
796.00,Wed Feb 26 12:12:51 2020
796.05,Wed Feb 26 12:12:53 2020
796.10,Wed Feb 26 12:12:55 2020
796.10,Wed Feb 26 12:12:57 2020
796.10,Wed Feb 26 12:12:59 2020
796.10,Wed Feb 26 12:13:01 2020
796.15,Wed Feb 26 12:13:03 2020
796.10,Wed Feb 26 12:13:05 2020
796.00,Wed Feb 26 12:13:07 2020
796.05,Wed Feb 26 12:13:09 2020
795.95,Wed Feb 26 12:13:11 2020
796.05,Wed Feb 26 12:13:13 2020
796.05,Wed Feb 26 12:13:15 2020
796.00,Wed Feb 26 12:13:17 2020
796.05,Wed Feb 26 12:13:19 2020
796.05,Wed Feb 26 12:13:21 2020
796.05,Wed Feb 26 12:13:23 2020
796.05,Wed Feb 26 12:13:25 2020
796.05,Wed Feb 26 12:13:27 2020
796.15,Wed Feb 26 12:13:29 2020
796.05,Wed Feb 26 12:13:31 2020
796.15,Wed Feb 26 12:13:33 2020
796.20,Wed Feb 26 12:13:35 2020
796.20,Wed Feb 26 12:13:37 2020
796.15,Wed Feb 26 12:13:39 2020
796.10,Wed Feb 26 12:13:41 2020
795.95,Wed Feb 26 12:13:43 2020
796.05,Wed Feb 26 12:13:45 2020
796.05,Wed Feb 26 12:13:47 2020
795.95,Wed Feb 26 12:13:49 2020
796.05,Wed Feb 26 12:13:51 2020
796.05,Wed Feb 26 12:13:53 2020
796.05,Wed Feb 26 12:13:55 2020
796.05,Wed Feb 26 12:13:57 2020
796.00,Wed Feb 26 12:13:59 2020
795.90,Wed Feb 26 12:14:01 2020
796.10,Wed Feb 26 12:14:03 2020
796.15,Wed Feb 26 12:14:05 2020
796.15,Wed Feb 26 12:14:07 2020
796.00,Wed Feb 26 12:14:09 2020
796.05,Wed Feb 26 12:14:11 2020
796.00,Wed Feb 26 12:14:13 2020
796.05,Wed Feb 26 12:14:15 2020
796.05,Wed Feb 26 12:14:17 2020
796.15,Wed Feb 26 12:14:19 2020
796.20,Wed Feb 26 12:14:21 2020
796.20,Wed Feb 26 12:14:23 2020
796.25,Wed Feb 26 12:14:25 2020
796.25,Wed Feb 26 12:14:27 2020
796.25,Wed Feb 26 12:14:29 2020
796.25,Wed Feb 26 12:14:31 2020
796.25,Wed Feb 26 12:14:33 2020
796.25,Wed Feb 26 12:14:35 2020
796.25,Wed Feb 26 12:14:37 2020
796.15,Wed Feb 26 12:14:39 2020
796.30,Wed Feb 26 12:14:41 2020
796.30,Wed Feb 26 12:14:43 2020
796.15,Wed Feb 26 12:14:45 2020
796.15,Wed Feb 26 12:14:47 2020
796.15,Wed Feb 26 12:14:49 2020
796.20,Wed Feb 26 12:14:51 2020
796.10,Wed Feb 26 12:14:53 2020
796.10,Wed Feb 26 12:14:55 2020
796.00,Wed Feb 26 12:14:57 2020
796.00,Wed Feb 26 12:14:59 2020
796.00,Wed Feb 26 12:15:01 2020
796.00,Wed Feb 26 12:15:03 2020
796.20,Wed Feb 26 12:15:05 2020
796.20,Wed Feb 26 12:15:07 2020
796.20,Wed Feb 26 12:15:09 2020
796.20,Wed Feb 26 12:15:11 2020
796.20,Wed Feb 26 12:15:13 2020
796.20,Wed Feb 26 12:15:15 2020
796.05,Wed Feb 26 12:15:17 2020
796.05,Wed Feb 26 12:15:19 2020
796.05,Wed Feb 26 12:15:21 2020
796.00,Wed Feb 26 12:15:23 2020
796.00,Wed Feb 26 12:15:25 2020
796.00,Wed Feb 26 12:15:27 2020
796.00,Wed Feb 26 12:15:29 2020
796.00,Wed Feb 26 12:15:31 2020
796.00,Wed Feb 26 12:15:33 2020
796.00,Wed Feb 26 12:15:35 2020
796.05,Wed Feb 26 12:15:37 2020
795.95,Wed Feb 26 12:15:39 2020
796.05,Wed Feb 26 12:15:41 2020
796.10,Wed Feb 26 12:15:43 2020
796.10,Wed Feb 26 12:15:45 2020
796.10,Wed Feb 26 12:15:47 2020
796.05,Wed Feb 26 12:15:49 2020
796.10,Wed Feb 26 12:15:51 2020
796.10,Wed Feb 26 12:15:53 2020
796.05,Wed Feb 26 12:15:55 2020
796.00,Wed Feb 26 12:15:57 2020
795.50,Wed Feb 26 12:15:59 2020
795.85,Wed Feb 26 12:16:01 2020
795.80,Wed Feb 26 12:16:03 2020
796.05,Wed Feb 26 12:16:05 2020
796.05,Wed Feb 26 12:16:07 2020
796.05,Wed Feb 26 12:16:09 2020
796.15,Wed Feb 26 12:16:11 2020
796.10,Wed Feb 26 12:16:13 2020
796.05,Wed Feb 26 12:16:15 2020
796.05,Wed Feb 26 12:16:17 2020
796.00,Wed Feb 26 12:16:19 2020
796.05,Wed Feb 26 12:16:21 2020
796.05,Wed Feb 26 12:16:23 2020
796.05,Wed Feb 26 12:16:25 2020
796.05,Wed Feb 26 12:16:27 2020
796.00,Wed Feb 26 12:16:29 2020
796.00,Wed Feb 26 12:16:31 2020
796.05,Wed Feb 26 12:16:33 2020
796.05,Wed Feb 26 12:16:35 2020
796.05,Wed Feb 26 12:16:37 2020
796.00,Wed Feb 26 12:16:39 2020
796.00,Wed Feb 26 12:16:41 2020
796.05,Wed Feb 26 12:16:43 2020
796.05,Wed Feb 26 12:16:45 2020
796.05,Wed Feb 26 12:16:47 2020
796.00,Wed Feb 26 12:16:49 2020
796.05,Wed Feb 26 12:16:51 2020
796.00,Wed Feb 26 12:16:53 2020
796.00,Wed Feb 26 12:16:55 2020
796.00,Wed Feb 26 12:16:57 2020
796.05,Wed Feb 26 12:16:59 2020
796.05,Wed Feb 26 12:17:01 2020
796.10,Wed Feb 26 12:17:03 2020
796.05,Wed Feb 26 12:17:05 2020
796.05,Wed Feb 26 12:17:07 2020
796.05,Wed Feb 26 12:17:09 2020
796.05,Wed Feb 26 12:17:11 2020
796.10,Wed Feb 26 12:17:13 2020
796.10,Wed Feb 26 12:17:15 2020
796.05,Wed Feb 26 12:17:17 2020
796.05,Wed Feb 26 12:17:19 2020
796.10,Wed Feb 26 12:17:21 2020
796.10,Wed Feb 26 12:17:23 2020
796.10,Wed Feb 26 12:17:25 2020
796.15,Wed Feb 26 12:17:27 2020
796.15,Wed Feb 26 12:17:29 2020
796.10,Wed Feb 26 12:17:31 2020
796.15,Wed Feb 26 12:17:33 2020
796.15,Wed Feb 26 12:17:35 2020
796.15,Wed Feb 26 12:17:37 2020
796.10,Wed Feb 26 12:17:39 2020
796.15,Wed Feb 26 12:17:41 2020
796.10,Wed Feb 26 12:17:43 2020
796.15,Wed Feb 26 12:17:45 2020
796.15,Wed Feb 26 12:17:47 2020
796.10,Wed Feb 26 12:17:49 2020
796.15,Wed Feb 26 12:17:51 2020
796.10,Wed Feb 26 12:17:53 2020
796.15,Wed Feb 26 12:17:55 2020
796.10,Wed Feb 26 12:17:57 2020
796.10,Wed Feb 26 12:17:59 2020
796.10,Wed Feb 26 12:18:01 2020
796.20,Wed Feb 26 12:18:03 2020
796.20,Wed Feb 26 12:18:05 2020
796.20,Wed Feb 26 12:18:07 2020
796.10,Wed Feb 26 12:18:09 2020
796.20,Wed Feb 26 12:18:11 2020
796.20,Wed Feb 26 12:18:13 2020
796.20,Wed Feb 26 12:18:15 2020
796.10,Wed Feb 26 12:18:17 2020
796.15,Wed Feb 26 12:18:19 2020
796.15,Wed Feb 26 12:18:21 2020
795.90,Wed Feb 26 12:18:23 2020
796.15,Wed Feb 26 12:18:25 2020
796.10,Wed Feb 26 12:18:27 2020
796.00,Wed Feb 26 12:18:29 2020
796.10,Wed Feb 26 12:18:31 2020
796.10,Wed Feb 26 12:18:33 2020
796.15,Wed Feb 26 12:18:35 2020
796.10,Wed Feb 26 12:18:37 2020
796.00,Wed Feb 26 12:18:39 2020
796.05,Wed Feb 26 12:18:41 2020
796.05,Wed Feb 26 12:18:43 2020
796.05,Wed Feb 26 12:18:45 2020
796.05,Wed Feb 26 12:18:47 2020
796.05,Wed Feb 26 12:18:49 2020
796.00,Wed Feb 26 12:18:51 2020
796.00,Wed Feb 26 12:18:53 2020
796.05,Wed Feb 26 12:18:55 2020
796.05,Wed Feb 26 12:18:57 2020
796.00,Wed Feb 26 12:18:59 2020
796.05,Wed Feb 26 12:19:01 2020
796.05,Wed Feb 26 12:19:03 2020
796.10,Wed Feb 26 12:19:05 2020
796.05,Wed Feb 26 12:19:07 2020
796.05,Wed Feb 26 12:19:09 2020
796.10,Wed Feb 26 12:19:11 2020
796.10,Wed Feb 26 12:19:13 2020
796.20,Wed Feb 26 12:19:15 2020
796.25,Wed Feb 26 12:19:17 2020
796.20,Wed Feb 26 12:19:19 2020
796.25,Wed Feb 26 12:19:21 2020
796.25,Wed Feb 26 12:19:23 2020
796.35,Wed Feb 26 12:19:25 2020
796.35,Wed Feb 26 12:19:27 2020
796.35,Wed Feb 26 12:19:29 2020
796.30,Wed Feb 26 12:19:31 2020
796.30,Wed Feb 26 12:19:33 2020
796.40,Wed Feb 26 12:19:35 2020
796.40,Wed Feb 26 12:19:37 2020
796.35,Wed Feb 26 12:19:39 2020
796.40,Wed Feb 26 12:19:41 2020
796.40,Wed Feb 26 12:19:43 2020
796.40,Wed Feb 26 12:19:45 2020
796.35,Wed Feb 26 12:19:47 2020
796.35,Wed Feb 26 12:19:49 2020
796.50,Wed Feb 26 12:19:51 2020
796.40,Wed Feb 26 12:19:53 2020
796.40,Wed Feb 26 12:19:55 2020
796.40,Wed Feb 26 12:19:57 2020
796.40,Wed Feb 26 12:19:59 2020
796.45,Wed Feb 26 12:20:01 2020
796.50,Wed Feb 26 12:20:03 2020
796.55,Wed Feb 26 12:20:05 2020
796.50,Wed Feb 26 12:20:07 2020
796.45,Wed Feb 26 12:20:09 2020
796.50,Wed Feb 26 12:20:11 2020
796.35,Wed Feb 26 12:20:13 2020
796.55,Wed Feb 26 12:20:15 2020
796.60,Wed Feb 26 12:20:17 2020
796.45,Wed Feb 26 12:20:19 2020
796.45,Wed Feb 26 12:20:21 2020
796.40,Wed Feb 26 12:20:23 2020
796.40,Wed Feb 26 12:20:25 2020
796.40,Wed Feb 26 12:20:27 2020
796.40,Wed Feb 26 12:20:29 2020
796.40,Wed Feb 26 12:20:31 2020
796.40,Wed Feb 26 12:20:33 2020
796.35,Wed Feb 26 12:20:35 2020
796.35,Wed Feb 26 12:20:37 2020
796.05,Wed Feb 26 12:20:39 2020
796.00,Wed Feb 26 12:20:41 2020
796.05,Wed Feb 26 12:20:43 2020
796.25,Wed Feb 26 12:20:45 2020
796.05,Wed Feb 26 12:20:47 2020
796.05,Wed Feb 26 12:20:49 2020
796.25,Wed Feb 26 12:20:51 2020
797.00,Wed Feb 26 12:20:53 2020
797.25,Wed Feb 26 12:20:55 2020
796.90,Wed Feb 26 12:20:57 2020
796.90,Wed Feb 26 12:20:59 2020
797.10,Wed Feb 26 12:21:01 2020
797.10,Wed Feb 26 12:21:03 2020
797.15,Wed Feb 26 12:21:05 2020
796.85,Wed Feb 26 12:21:07 2020
796.85,Wed Feb 26 12:21:09 2020
796.85,Wed Feb 26 12:21:11 2020
797.00,Wed Feb 26 12:21:13 2020
796.90,Wed Feb 26 12:21:15 2020
797.10,Wed Feb 26 12:21:17 2020
797.15,Wed Feb 26 12:21:19 2020
797.10,Wed Feb 26 12:21:21 2020
797.20,Wed Feb 26 12:21:23 2020
797.20,Wed Feb 26 12:21:25 2020
797.15,Wed Feb 26 12:21:27 2020
796.95,Wed Feb 26 12:21:29 2020
797.15,Wed Feb 26 12:21:31 2020
797.10,Wed Feb 26 12:21:33 2020
797.15,Wed Feb 26 12:21:35 2020
797.00,Wed Feb 26 12:21:37 2020
797.15,Wed Feb 26 12:21:39 2020
797.20,Wed Feb 26 12:21:41 2020
797.15,Wed Feb 26 12:21:43 2020
797.10,Wed Feb 26 12:21:45 2020
797.15,Wed Feb 26 12:21:47 2020
797.20,Wed Feb 26 12:21:49 2020
797.20,Wed Feb 26 12:21:51 2020
797.00,Wed Feb 26 12:21:53 2020
797.10,Wed Feb 26 12:21:55 2020
797.00,Wed Feb 26 12:21:57 2020
797.00,Wed Feb 26 12:21:59 2020
797.10,Wed Feb 26 12:22:01 2020
797.05,Wed Feb 26 12:22:03 2020
797.00,Wed Feb 26 12:22:05 2020
797.10,Wed Feb 26 12:22:07 2020
797.10,Wed Feb 26 12:22:09 2020
797.15,Wed Feb 26 12:22:11 2020
796.90,Wed Feb 26 12:22:13 2020
796.90,Wed Feb 26 12:22:15 2020
797.05,Wed Feb 26 12:22:17 2020
796.95,Wed Feb 26 12:22:19 2020
797.05,Wed Feb 26 12:22:21 2020
797.05,Wed Feb 26 12:22:23 2020
797.00,Wed Feb 26 12:22:25 2020
797.00,Wed Feb 26 12:22:27 2020
797.10,Wed Feb 26 12:22:29 2020
797.10,Wed Feb 26 12:22:31 2020
797.10,Wed Feb 26 12:22:33 2020
797.00,Wed Feb 26 12:22:35 2020
796.90,Wed Feb 26 12:22:37 2020
796.90,Wed Feb 26 12:22:39 2020
797.00,Wed Feb 26 12:22:41 2020
797.00,Wed Feb 26 12:22:43 2020
797.00,Wed Feb 26 12:22:45 2020
797.05,Wed Feb 26 12:22:47 2020
796.95,Wed Feb 26 12:22:49 2020
796.95,Wed Feb 26 12:22:51 2020
797.00,Wed Feb 26 12:22:53 2020
797.05,Wed Feb 26 12:22:55 2020
797.00,Wed Feb 26 12:22:57 2020
797.00,Wed Feb 26 12:22:59 2020
797.05,Wed Feb 26 12:23:01 2020
797.15,Wed Feb 26 12:23:03 2020
797.05,Wed Feb 26 12:23:05 2020
797.10,Wed Feb 26 12:23:07 2020
797.10,Wed Feb 26 12:23:09 2020
797.05,Wed Feb 26 12:23:11 2020
797.00,Wed Feb 26 12:23:13 2020
797.00,Wed Feb 26 12:23:15 2020
797.05,Wed Feb 26 12:23:17 2020
797.10,Wed Feb 26 12:23:19 2020
797.10,Wed Feb 26 12:23:21 2020
797.10,Wed Feb 26 12:23:23 2020
797.10,Wed Feb 26 12:23:25 2020
797.00,Wed Feb 26 12:23:27 2020
797.05,Wed Feb 26 12:23:29 2020
797.00,Wed Feb 26 12:23:31 2020
797.05,Wed Feb 26 12:23:33 2020
797.05,Wed Feb 26 12:23:35 2020
797.05,Wed Feb 26 12:23:37 2020
797.05,Wed Feb 26 12:23:39 2020
797.10,Wed Feb 26 12:23:41 2020
796.95,Wed Feb 26 12:23:43 2020
797.05,Wed Feb 26 12:23:45 2020
797.05,Wed Feb 26 12:23:47 2020
797.05,Wed Feb 26 12:23:49 2020
797.10,Wed Feb 26 12:23:51 2020
797.10,Wed Feb 26 12:23:53 2020
797.10,Wed Feb 26 12:23:55 2020
797.10,Wed Feb 26 12:23:57 2020
797.10,Wed Feb 26 12:23:59 2020
797.10,Wed Feb 26 12:24:01 2020
797.15,Wed Feb 26 12:24:03 2020
797.10,Wed Feb 26 12:24:05 2020
797.05,Wed Feb 26 12:24:07 2020
797.05,Wed Feb 26 12:24:09 2020
797.05,Wed Feb 26 12:24:11 2020
797.05,Wed Feb 26 12:24:13 2020
797.00,Wed Feb 26 12:24:15 2020
796.90,Wed Feb 26 12:24:17 2020
796.95,Wed Feb 26 12:24:19 2020
797.05,Wed Feb 26 12:24:21 2020
797.00,Wed Feb 26 12:24:23 2020
797.05,Wed Feb 26 12:24:25 2020
797.05,Wed Feb 26 12:24:27 2020
797.10,Wed Feb 26 12:24:29 2020
797.10,Wed Feb 26 12:24:31 2020
797.10,Wed Feb 26 12:24:33 2020
797.10,Wed Feb 26 12:24:35 2020
797.10,Wed Feb 26 12:24:37 2020
797.10,Wed Feb 26 12:24:39 2020
797.10,Wed Feb 26 12:24:41 2020
797.15,Wed Feb 26 12:24:43 2020
797.15,Wed Feb 26 12:24:45 2020
797.15,Wed Feb 26 12:24:47 2020
797.15,Wed Feb 26 12:24:49 2020
797.20,Wed Feb 26 12:24:51 2020
797.15,Wed Feb 26 12:24:53 2020
797.15,Wed Feb 26 12:24:55 2020
797.10,Wed Feb 26 12:24:57 2020
797.15,Wed Feb 26 12:24:59 2020
797.15,Wed Feb 26 12:25:01 2020
797.35,Wed Feb 26 12:25:03 2020
797.30,Wed Feb 26 12:25:05 2020
797.30,Wed Feb 26 12:25:07 2020
797.30,Wed Feb 26 12:25:09 2020
797.30,Wed Feb 26 12:25:11 2020
797.35,Wed Feb 26 12:25:13 2020
797.35,Wed Feb 26 12:25:15 2020
797.20,Wed Feb 26 12:25:17 2020
797.35,Wed Feb 26 12:25:19 2020
797.35,Wed Feb 26 12:25:21 2020
797.35,Wed Feb 26 12:25:23 2020
797.35,Wed Feb 26 12:25:25 2020
797.40,Wed Feb 26 12:25:27 2020
797.40,Wed Feb 26 12:25:29 2020
797.35,Wed Feb 26 12:25:31 2020
797.40,Wed Feb 26 12:25:33 2020
797.35,Wed Feb 26 12:25:35 2020
797.35,Wed Feb 26 12:25:37 2020
797.35,Wed Feb 26 12:25:39 2020
797.35,Wed Feb 26 12:25:41 2020
797.35,Wed Feb 26 12:25:43 2020
797.35,Wed Feb 26 12:25:45 2020
797.45,Wed Feb 26 12:25:47 2020
797.45,Wed Feb 26 12:25:49 2020
797.45,Wed Feb 26 12:25:51 2020
797.40,Wed Feb 26 12:25:53 2020
797.45,Wed Feb 26 12:25:55 2020
797.45,Wed Feb 26 12:25:57 2020
797.35,Wed Feb 26 12:25:59 2020
797.45,Wed Feb 26 12:26:01 2020
797.50,Wed Feb 26 12:26:03 2020
797.50,Wed Feb 26 12:26:05 2020
797.50,Wed Feb 26 12:26:07 2020
797.50,Wed Feb 26 12:26:09 2020
797.40,Wed Feb 26 12:26:11 2020
797.50,Wed Feb 26 12:26:13 2020
797.50,Wed Feb 26 12:26:15 2020
797.50,Wed Feb 26 12:26:17 2020
797.50,Wed Feb 26 12:26:19 2020
797.45,Wed Feb 26 12:26:21 2020
797.45,Wed Feb 26 12:26:23 2020
797.10,Wed Feb 26 12:26:25 2020
797.15,Wed Feb 26 12:26:27 2020
797.35,Wed Feb 26 12:26:29 2020
797.45,Wed Feb 26 12:26:31 2020
797.40,Wed Feb 26 12:26:33 2020
797.50,Wed Feb 26 12:26:35 2020
797.40,Wed Feb 26 12:26:37 2020
797.40,Wed Feb 26 12:26:39 2020
797.20,Wed Feb 26 12:26:41 2020
797.10,Wed Feb 26 12:26:43 2020
797.00,Wed Feb 26 12:26:45 2020
796.95,Wed Feb 26 12:26:47 2020
796.95,Wed Feb 26 12:26:49 2020
797.00,Wed Feb 26 12:26:51 2020
797.00,Wed Feb 26 12:26:53 2020
797.40,Wed Feb 26 12:26:55 2020
797.50,Wed Feb 26 12:26:57 2020
797.35,Wed Feb 26 12:26:59 2020
797.20,Wed Feb 26 12:27:01 2020
797.00,Wed Feb 26 12:27:03 2020
797.00,Wed Feb 26 12:27:05 2020
796.95,Wed Feb 26 12:27:07 2020
796.80,Wed Feb 26 12:27:09 2020
796.80,Wed Feb 26 12:27:11 2020
796.80,Wed Feb 26 12:27:13 2020
797.00,Wed Feb 26 12:27:15 2020
796.95,Wed Feb 26 12:27:17 2020
796.70,Wed Feb 26 12:27:19 2020
796.70,Wed Feb 26 12:27:21 2020
796.75,Wed Feb 26 12:27:23 2020
796.75,Wed Feb 26 12:27:25 2020
796.85,Wed Feb 26 12:27:27 2020
797.00,Wed Feb 26 12:27:29 2020
797.00,Wed Feb 26 12:27:31 2020
796.85,Wed Feb 26 12:27:33 2020
796.85,Wed Feb 26 12:27:35 2020
797.00,Wed Feb 26 12:27:37 2020
797.00,Wed Feb 26 12:27:39 2020
797.00,Wed Feb 26 12:27:41 2020
797.00,Wed Feb 26 12:27:43 2020
797.00,Wed Feb 26 12:27:45 2020
796.80,Wed Feb 26 12:27:47 2020
796.80,Wed Feb 26 12:27:49 2020
796.85,Wed Feb 26 12:27:51 2020
796.70,Wed Feb 26 12:27:53 2020
796.70,Wed Feb 26 12:27:55 2020
796.65,Wed Feb 26 12:27:57 2020
796.10,Wed Feb 26 12:27:59 2020
796.25,Wed Feb 26 12:28:01 2020
796.10,Wed Feb 26 12:28:03 2020
796.05,Wed Feb 26 12:28:05 2020
796.05,Wed Feb 26 12:28:07 2020
796.10,Wed Feb 26 12:28:09 2020
796.05,Wed Feb 26 12:28:11 2020
796.05,Wed Feb 26 12:28:13 2020
796.05,Wed Feb 26 12:28:15 2020
796.05,Wed Feb 26 12:28:17 2020
796.10,Wed Feb 26 12:28:19 2020
796.10,Wed Feb 26 12:28:21 2020
796.00,Wed Feb 26 12:28:23 2020
796.00,Wed Feb 26 12:28:25 2020
796.05,Wed Feb 26 12:28:27 2020
796.05,Wed Feb 26 12:28:29 2020
796.05,Wed Feb 26 12:28:31 2020
796.10,Wed Feb 26 12:28:33 2020
796.10,Wed Feb 26 12:28:35 2020
796.10,Wed Feb 26 12:28:37 2020
796.10,Wed Feb 26 12:28:39 2020
796.00,Wed Feb 26 12:28:41 2020
796.05,Wed Feb 26 12:28:43 2020
796.05,Wed Feb 26 12:28:45 2020
796.00,Wed Feb 26 12:28:47 2020
795.90,Wed Feb 26 12:28:49 2020
795.95,Wed Feb 26 12:28:51 2020
796.05,Wed Feb 26 12:28:53 2020
795.95,Wed Feb 26 12:28:55 2020
796.00,Wed Feb 26 12:28:57 2020
795.95,Wed Feb 26 12:28:59 2020
795.95,Wed Feb 26 12:29:01 2020
796.05,Wed Feb 26 12:29:03 2020
795.80,Wed Feb 26 12:29:05 2020
796.05,Wed Feb 26 12:29:07 2020
796.05,Wed Feb 26 12:29:09 2020
795.85,Wed Feb 26 12:29:11 2020
796.00,Wed Feb 26 12:29:13 2020
796.05,Wed Feb 26 12:29:15 2020
796.00,Wed Feb 26 12:29:17 2020
796.05,Wed Feb 26 12:29:19 2020
796.05,Wed Feb 26 12:29:21 2020
796.05,Wed Feb 26 12:29:23 2020
796.05,Wed Feb 26 12:29:25 2020
796.05,Wed Feb 26 12:29:27 2020
796.00,Wed Feb 26 12:29:29 2020
796.05,Wed Feb 26 12:29:31 2020
796.05,Wed Feb 26 12:29:33 2020
795.95,Wed Feb 26 12:29:35 2020
795.90,Wed Feb 26 12:29:37 2020
795.95,Wed Feb 26 12:29:39 2020
796.00,Wed Feb 26 12:29:41 2020
796.05,Wed Feb 26 12:29:43 2020
796.05,Wed Feb 26 12:29:45 2020
796.05,Wed Feb 26 12:29:47 2020
796.00,Wed Feb 26 12:29:49 2020
796.05,Wed Feb 26 12:29:51 2020
796.15,Wed Feb 26 12:29:53 2020
796.15,Wed Feb 26 12:29:55 2020
796.10,Wed Feb 26 12:29:57 2020
796.10,Wed Feb 26 12:29:59 2020
796.20,Wed Feb 26 12:30:01 2020
796.05,Wed Feb 26 12:30:03 2020
796.05,Wed Feb 26 12:30:05 2020
795.90,Wed Feb 26 12:30:07 2020
795.80,Wed Feb 26 12:30:09 2020
795.50,Wed Feb 26 12:30:11 2020
795.85,Wed Feb 26 12:30:13 2020
795.95,Wed Feb 26 12:30:15 2020
795.95,Wed Feb 26 12:30:17 2020
795.95,Wed Feb 26 12:30:19 2020
796.00,Wed Feb 26 12:30:21 2020
795.90,Wed Feb 26 12:30:23 2020
795.95,Wed Feb 26 12:30:25 2020
795.95,Wed Feb 26 12:30:27 2020
795.95,Wed Feb 26 12:30:29 2020
795.95,Wed Feb 26 12:30:31 2020
795.95,Wed Feb 26 12:30:33 2020
795.95,Wed Feb 26 12:30:35 2020
795.75,Wed Feb 26 12:30:37 2020
795.70,Wed Feb 26 12:30:39 2020
795.70,Wed Feb 26 12:30:41 2020
795.90,Wed Feb 26 12:30:43 2020
795.90,Wed Feb 26 12:30:45 2020
795.90,Wed Feb 26 12:30:47 2020
795.85,Wed Feb 26 12:30:49 2020
795.90,Wed Feb 26 12:30:51 2020
795.85,Wed Feb 26 12:30:53 2020
795.90,Wed Feb 26 12:30:55 2020
795.85,Wed Feb 26 12:30:57 2020
795.90,Wed Feb 26 12:30:59 2020
795.85,Wed Feb 26 12:31:01 2020
795.80,Wed Feb 26 12:31:03 2020
795.85,Wed Feb 26 12:31:05 2020
795.95,Wed Feb 26 12:31:07 2020
795.95,Wed Feb 26 12:31:09 2020
795.90,Wed Feb 26 12:31:11 2020
795.85,Wed Feb 26 12:31:13 2020
795.80,Wed Feb 26 12:31:15 2020
795.80,Wed Feb 26 12:31:17 2020
795.85,Wed Feb 26 12:31:19 2020
795.80,Wed Feb 26 12:31:21 2020
795.85,Wed Feb 26 12:31:23 2020
795.85,Wed Feb 26 12:31:25 2020
795.85,Wed Feb 26 12:31:27 2020
795.80,Wed Feb 26 12:31:29 2020
795.85,Wed Feb 26 12:31:31 2020
795.80,Wed Feb 26 12:31:33 2020
795.85,Wed Feb 26 12:31:35 2020
795.85,Wed Feb 26 12:31:37 2020
795.85,Wed Feb 26 12:31:39 2020
795.70,Wed Feb 26 12:31:41 2020
795.75,Wed Feb 26 12:31:43 2020
795.70,Wed Feb 26 12:31:45 2020
795.75,Wed Feb 26 12:31:47 2020
795.70,Wed Feb 26 12:31:49 2020
795.65,Wed Feb 26 12:31:51 2020
795.65,Wed Feb 26 12:31:53 2020
795.65,Wed Feb 26 12:31:55 2020
795.65,Wed Feb 26 12:31:57 2020
795.65,Wed Feb 26 12:31:59 2020
795.60,Wed Feb 26 12:32:01 2020
795.70,Wed Feb 26 12:32:03 2020
795.70,Wed Feb 26 12:32:05 2020
795.55,Wed Feb 26 12:32:07 2020
795.55,Wed Feb 26 12:32:09 2020
795.45,Wed Feb 26 12:32:11 2020
795.50,Wed Feb 26 12:32:13 2020
795.10,Wed Feb 26 12:32:15 2020
795.45,Wed Feb 26 12:32:17 2020
795.35,Wed Feb 26 12:32:19 2020
795.45,Wed Feb 26 12:32:21 2020
795.40,Wed Feb 26 12:32:23 2020
795.25,Wed Feb 26 12:32:25 2020
795.10,Wed Feb 26 12:32:27 2020
795.40,Wed Feb 26 12:32:29 2020
795.40,Wed Feb 26 12:32:31 2020
795.45,Wed Feb 26 12:32:33 2020
795.45,Wed Feb 26 12:32:35 2020
795.40,Wed Feb 26 12:32:37 2020
795.40,Wed Feb 26 12:32:39 2020
795.40,Wed Feb 26 12:32:41 2020
795.45,Wed Feb 26 12:32:43 2020
795.45,Wed Feb 26 12:32:45 2020
795.45,Wed Feb 26 12:32:47 2020
795.45,Wed Feb 26 12:32:49 2020
795.40,Wed Feb 26 12:32:51 2020
795.40,Wed Feb 26 12:32:53 2020
795.40,Wed Feb 26 12:32:55 2020
795.45,Wed Feb 26 12:32:57 2020
795.45,Wed Feb 26 12:32:59 2020
795.50,Wed Feb 26 12:33:01 2020
795.65,Wed Feb 26 12:33:03 2020
795.60,Wed Feb 26 12:33:05 2020
795.65,Wed Feb 26 12:33:07 2020
795.65,Wed Feb 26 12:33:09 2020
795.70,Wed Feb 26 12:33:11 2020
795.70,Wed Feb 26 12:33:13 2020
795.65,Wed Feb 26 12:33:15 2020
795.55,Wed Feb 26 12:33:17 2020
795.45,Wed Feb 26 12:33:19 2020
795.55,Wed Feb 26 12:33:21 2020
795.55,Wed Feb 26 12:33:23 2020
795.55,Wed Feb 26 12:33:25 2020
795.35,Wed Feb 26 12:33:27 2020
795.45,Wed Feb 26 12:33:29 2020
795.45,Wed Feb 26 12:33:31 2020
